admin,biryr,han,sex,teasown,orch,cashcrop
350424,1967,1,.567568,0,0,3.31
350424,1968,1,.541667,0,0,3.31
350424,1969,1,.510638,0,0,3.31
350424,1970,1,.52381,0,0,3.31
350424,1971,1,.595238,0,0,3.31
350424,1972,1,.351351,0,0,3.31
350424,1973,1,.546875,0,0,3.31
350424,1974,1,.617021,0,0,3.31
350424,1975,1,.6,0,0,3.31
350424,1976,1,.625,0,0,3.31
350424,1977,1,.613636,0,0,3.31
350424,1978,1,.466667,0,0,3.31
350424,1979,1,.472222,0,0,3.31
350424,1980,1,.583333,0,0,3.31
350424,1981,1,.525,0,0,3.31
350424,1982,1,.292683,0,0,3.31
350424,1983,1,.588235,0,0,3.31
350424,1984,1,.485294,0,0,3.31
350424,1985,1,.568182,0,0,3.31
350424,1986,1,.73913,0,0,3.31
350424,1987,1,.434783,0,0,3.31
350424,1988,1,.520833,0,0,3.31
350424,1989,1,.643836,0,0,3.31
350424,1990,1,.521739,0,0,3.31
350425,1962,1,.458824,0,0,.46
350425,1963,1,.513158,0,0,.46
350425,1964,.9861111,.486111,0,0,.46
350425,1965,1,.5,0,0,.46
350425,1966,1,.540816,0,0,.46
350425,1967,1,.453704,0,0,.46
350425,1968,.9896907,.536082,0,0,.46
350425,1969,1,.495327,0,0,.46
350425,1970,1,.461538,0,0,.46
350425,1971,1,.518182,0,0,.46
350425,1972,1,.481818,0,0,.46
350425,1973,1,.513889,0,0,.46
350425,1974,1,.449541,0,0,.46
350425,1975,1,.487805,0,0,.46
350425,1976,1,.486486,0,0,.46
350425,1977,1,.511905,0,0,.46
350425,1978,1,.481132,0,0,.46
350425,1979,1,.494253,0,0,.46
350425,1980,1,.516854,0,0,.46
350425,1981,1,.532609,0,0,.46
350425,1982,1,.504951,0,0,.46
350425,1983,1,.602941,0,0,.46
350425,1984,1,.457944,0,0,.46
350425,1985,1,.534247,0,0,.46
350425,1986,1,.481481,0,0,.46
350425,1987,1,.514493,0,0,.46
350425,1988,1,.623188,0,0,.46
350425,1989,1,.535032,0,0,.46
350425,1990,1,.482759,0,0,.46
350426,1962,1,.45,0,0,.63
350426,1963,1,.5625,0,0,.63
350426,1964,1,.444444,0,0,.63
350426,1965,1,.483871,0,0,.63
350426,1966,1,.5,0,0,.63
350426,1967,1,.458333,0,0,.63
350426,1968,1,.517241,0,0,.63
350426,1969,1,.451613,0,0,.63
350426,1970,1,.5625,0,0,.63
350426,1971,1,.631579,0,0,.63
350426,1972,1,.517241,0,0,.63
350426,1973,1,.483871,0,0,.63
350426,1974,1,.478261,0,0,.63
350426,1975,1,.55,0,0,.63
350426,1976,1,.466667,0,0,.63
350426,1977,1,.545455,0,0,.63
350426,1978,1,.428571,0,0,.63
350426,1979,1,.541667,0,0,.63
350426,1980,1,.583333,0,0,.63
350426,1981,1,.5,0,0,.63
350426,1982,1,.354839,0,0,.63
350426,1983,1,.5,0,0,.63
350426,1984,1,.653846,0,0,.63
350426,1985,1,.5,0,0,.63
350426,1986,1,.588235,0,0,.63
350426,1987,1,.514286,0,0,.63
350426,1988,1,.645161,0,0,.63
350426,1989,1,.613636,0,0,.63
350426,1990,1,.555556,0,0,.63
350427,1962,1,.615385,0,0,.5
350427,1963,1,.4,0,0,.5
350427,1964,1,.533333,0,0,.5
350427,1965,1,.642857,0,0,.5
350427,1966,1,.6,0,0,.5
350427,1967,1,.538462,0,0,.5
350427,1968,1,.594595,0,0,.5
350427,1969,1,.333333,0,0,.5
350427,1970,1,.5,0,0,.5
350427,1971,1,.466667,0,0,.5
350427,1972,1,.47619,0,0,.5
350427,1973,1,.540541,0,0,.5
350427,1974,1,.52381,0,0,.5
350427,1975,1,.714286,0,0,.5
350427,1976,1,.4375,0,0,.5
350427,1977,1,.3125,0,0,.5
350427,1978,1,.535714,0,0,.5
350427,1979,1,.681818,0,0,.5
350427,1980,1,.5,0,0,.5
350427,1981,1,.4,0,0,.5
350427,1982,1,.5,0,0,.5
350427,1983,1,.4,0,0,.5
350427,1984,1,.470588,0,0,.5
350427,1985,1,.444444,0,0,.5
350427,1986,1,.666667,0,0,.5
350427,1987,1,.8,0,0,.5
350427,1988,1,.6,0,0,.5
350427,1989,1,.478261,0,0,.5
350427,1990,1,.727273,0,0,.5
350428,1962,1,.538462,0,0,1.35
350428,1963,1,.352941,0,0,1.35
350428,1964,1,.588235,0,0,1.35
350428,1965,1,.272727,0,0,1.35
350428,1966,1,.548387,0,0,1.35
350428,1967,1,.611111,0,0,1.35
350428,1968,1,.533333,0,0,1.35
350428,1969,1,.5,0,0,1.35
350428,1970,1,.296296,0,0,1.35
350428,1971,1,.592593,0,0,1.35
350428,1972,1,.368421,0,0,1.35
350428,1973,1,.48,0,0,1.35
350428,1974,1,.526316,0,0,1.35
350428,1975,1,.4,0,0,1.35
350428,1976,1,.642857,0,0,1.35
350428,1977,1,.470588,0,0,1.35
350428,1978,1,.48,0,0,1.35
350428,1979,1,.428571,0,0,1.35
350428,1980,1,.5,0,0,1.35
350428,1981,1,.68,0,0,1.35
350428,1982,1,.6,0,0,1.35
350428,1983,1,.393939,0,0,1.35
350428,1984,1,.548387,0,0,1.35
350428,1985,1,.55,0,0,1.35
350428,1986,1,.677419,0,0,1.35
350428,1987,1,.76,0,0,1.35
350428,1988,1,.540541,0,0,1.35
350428,1989,1,.542857,0,0,1.35
350428,1990,1,.5,0,0,1.35
350429,1962,1,.533333,0,0,1.17
350429,1963,1,.590909,0,0,1.17
350429,1964,1,.444444,0,0,1.17
350429,1965,1,.454545,0,0,1.17
350429,1966,1,.388889,0,0,1.17
350429,1967,1,.76,0,0,1.17
350429,1968,1,.428571,0,0,1.17
350429,1969,1,.482759,0,0,1.17
350429,1970,1,.714286,0,0,1.17
350429,1971,1,.483871,0,0,1.17
350429,1972,1,.454545,0,0,1.17
350429,1973,1,.413793,0,0,1.17
350429,1974,1,.454545,0,0,1.17
350429,1975,1,.545455,0,0,1.17
350429,1976,1,.727273,0,0,1.17
350429,1977,1,.40625,0,0,1.17
350429,1978,1,.464286,0,0,1.17
350429,1979,1,.52381,0,0,1.17
350429,1980,1,.5,0,0,1.17
350429,1981,1,.459459,0,0,1.17
350429,1982,1,.5,0,0,1.17
350429,1983,1,.366667,0,0,1.17
350429,1984,1,.333333,0,0,1.17
350429,1985,1,.269231,0,0,1.17
350429,1986,1,.541667,0,0,1.17
350429,1987,1,.347826,0,0,1.17
350429,1988,1,.514286,0,0,1.17
350429,1989,1,.518519,0,0,1.17
350429,1990,1,.4,0,0,1.17
350430,1962,1,.48,0,0,.95
350430,1963,1,.5,0,0,.95
350430,1964,1,.545455,0,0,.95
350430,1965,1,.48,0,0,.95
350430,1966,1,.416667,0,0,.95
350430,1967,1,.6,0,0,.95
350430,1968,1,.517241,0,0,.95
350430,1969,1,.518519,0,0,.95
350430,1970,1,.352941,0,0,.95
350430,1971,1,.666667,0,0,.95
350430,1972,1,.666667,0,0,.95
350430,1973,1,.272727,0,0,.95
350430,1974,1,.4375,0,0,.95
350430,1975,1,.555556,0,0,.95
350430,1976,1,.375,0,0,.95
350430,1977,1,.6,0,0,.95
350430,1978,1,.5,0,0,.95
350430,1979,1,.588235,0,0,.95
350430,1980,1,.555556,0,0,.95
350430,1981,1,.5,0,0,.95
350430,1982,1,.454545,0,0,.95
350430,1983,1,.526316,0,0,.95
350430,1984,1,.388889,0,0,.95
350430,1985,1,.6875,0,0,.95
350430,1986,1,.5,0,0,.95
350430,1987,1,.533333,0,0,.95
350430,1988,1,.454545,0,0,.95
350430,1989,1,.566667,0,0,.95
350430,1990,1,.533333,0,0,.95
350480,1962,1,.512195,0,0,0
350480,1963,1,.534483,0,0,0
350480,1964,1,.479167,0,0,0
350480,1965,1,.607143,0,0,0
350480,1966,1,.470588,0,0,0
350480,1967,1,.677966,0,0,0
350480,1968,1,.57377,0,0,0
350480,1969,1,.453125,0,0,0
350480,1970,1,.489362,0,0,0
350480,1971,1,.5,0,0,0
350480,1972,1,.565217,0,0,0
350480,1973,1,.476923,0,0,0
350480,1974,1,.468085,0,0,0
350480,1975,1,.538462,0,0,0
350480,1976,1,.514286,0,0,0
350480,1977,1,.536232,0,0,0
350480,1978,1,.508197,0,0,0
350480,1979,1,.412698,0,0,0
350480,1980,1,.627119,0,0,0
350480,1981,1,.441176,0,0,0
350480,1982,1,.529412,0,0,0
350480,1983,1,.578947,0,0,0
350480,1984,1,.584906,0,0,0
350480,1985,1,.470588,0,0,0
350480,1986,1,.543478,0,0,0
350480,1987,1,.541667,0,0,0
350480,1988,1,.614035,0,0,0
350480,1989,1,.595745,0,0,0
350480,1990,1,.608696,0,0,0
350502,1962,1,.511905,0,0,.26
350502,1963,.9895833,.4375,0,0,.26
350502,1964,.9871795,.397436,0,0,.26
350502,1965,1,.493827,0,0,.26
350502,1966,1,.406977,0,0,.26
350502,1967,.9746835,.43038,0,0,.26
350502,1968,1,.533333,0,0,.26
350502,1969,1,.506024,0,0,.26
350502,1970,1,.491803,0,0,.26
350502,1971,.9846154,.553846,0,0,.26
350502,1972,1,.480519,0,0,.26
350502,1973,1,.472973,0,0,.26
350502,1974,1,.484375,0,0,.26
350502,1975,1,.485714,0,0,.26
350502,1976,1,.574074,0,0,.26
350502,1977,1,.538462,0,0,.26
350502,1978,1,.534247,0,0,.26
350502,1979,1,.424242,0,0,.26
350502,1980,1,.56,0,0,.26
350502,1981,1,.482143,0,0,.26
350502,1982,1,.47561,0,0,.26
350502,1983,1,.518519,0,0,.26
350502,1984,1,.46988,0,0,.26
350502,1985,1,.536082,0,0,.26
350502,1986,1,.495652,0,0,.26
350502,1987,1,.554795,0,0,.26
350502,1988,.9921875,.539063,0,0,.26
350502,1989,1,.511628,0,0,.26
350502,1990,.9655172,.62069,0,0,.26
350521,1962,.96875,.390625,0,0,.1
350521,1963,.9722222,.407407,0,0,.1
350521,1964,.9878049,.341463,0,0,.1
350521,1965,1,.461538,0,0,.1
350521,1966,1,.472222,0,0,.1
350521,1967,.9876543,.444444,0,0,.1
350521,1968,1,.378378,0,0,.1
350521,1969,.9866667,.306667,0,0,.1
350521,1970,.9879518,.385542,0,0,.1
350521,1971,.9727273,.409091,0,0,.1
350521,1972,.9880952,.309524,0,0,.1
350521,1973,.973913,.46087,0,0,.1
350521,1974,.9789473,.336842,0,0,.1
350521,1975,1,.410714,0,0,.1
350521,1976,.9803922,.333333,0,0,.1
350521,1977,.9844961,.48062,0,0,.1
350521,1978,.9868421,.486842,0,0,.1
350521,1979,.9818182,.5,0,0,.1
350521,1980,.9902912,.368932,0,0,.1
350521,1981,.9836066,.483607,0,0,.1
350521,1982,1,.525773,0,0,.1
350521,1983,.987013,.448052,0,0,.1
350521,1984,.9873418,.424051,0,0,.1
350521,1985,.9791667,.536458,0,0,.1
350521,1986,.9774011,.502825,0,0,.1
350521,1987,.9763314,.508876,0,0,.1
350521,1988,.9803922,.495098,0,0,.1
350521,1989,.9939394,.581818,0,0,.1
350521,1990,.9736842,.5,0,0,.1
350522,1962,.9873418,.518987,0,0,0
350522,1963,.995,.51,0,0,0
350522,1964,.9921875,.382813,0,0,0
350522,1965,1,.533333,0,0,0
350522,1966,.9938272,.475309,0,0,0
350522,1967,.9930556,.423611,0,0,0
350522,1968,.99375,.54375,0,0,0
350522,1969,.9888889,.544444,0,0,0
350522,1970,.9918033,.516393,0,0,0
350522,1971,.9944134,.47486,0,0,0
350522,1972,.988764,.511236,0,0,0
350522,1973,.9829546,.460227,0,0,0
350522,1974,1,.510753,0,0,0
350522,1975,1,.620438,0,0,0
350522,1976,.9894737,.578947,0,0,0
350522,1977,.990566,.551887,0,0,0
350522,1978,.9917012,.456432,0,0,0
350522,1979,1,.502959,0,0,0
350522,1980,.9878049,.554878,0,0,0
350522,1981,.9888268,.47486,0,0,0
350522,1982,1,.50885,0,0,0
350522,1983,.9908257,.53211,0,0,0
350522,1984,1,.492683,0,0,0
350522,1985,.9860465,.44186,0,0,0
350522,1986,.990566,.575472,0,0,0
350522,1987,.992,.536,0,0,0
350522,1988,.9812734,.520599,0,0,0
350522,1989,1,.564655,0,0,0
350522,1990,.9836066,.606557,0,0,0
350523,1962,1,.47561,0,0,0
350523,1963,.9934641,.490196,0,0,0
350523,1964,1,.487603,0,0,0
350523,1965,1,.471947,0,0,0
350523,1966,1,.516484,0,0,0
350523,1967,1,.528,0,0,0
350523,1968,1,.462329,0,0,0
350523,1969,1,.521875,0,0,0
350523,1970,1,.536458,0,0,0
350523,1971,1,.454811,0,0,0
350523,1972,1,.510135,0,0,0
350523,1973,1,.472131,0,0,0
350523,1974,1,.511182,0,0,0
350523,1975,.9945355,.535519,0,0,0
350523,1976,1,.504202,0,0,0
350523,1977,1,.501484,0,0,0
350523,1978,1,.513699,0,0,0
350523,1979,1,.455738,0,0,0
350523,1980,1,.530769,0,0,0
350523,1981,1,.502976,0,0,0
350523,1982,1,.542466,0,0,0
350523,1983,1,.480114,0,0,0
350523,1984,1,.508108,0,0,0
350523,1985,1,.517327,0,0,0
350523,1986,1,.514423,0,0,0
350523,1987,1,.55314,0,0,0
350523,1988,1,.545232,0,0,0
350523,1989,1,.560526,0,0,0
350523,1990,1,.486111,0,0,0
350524,1962,.9457831,.457831,0,0,.39
350524,1963,.9581152,.528796,0,0,.39
350524,1964,.9808917,.503185,0,0,.39
350524,1965,.9760479,.586826,0,0,.39
350524,1966,.9728507,.506787,0,0,.39
350524,1967,.973545,.513228,0,0,.39
350524,1968,.9790795,.502092,0,0,.39
350524,1969,.9742268,.469072,0,0,.39
350524,1970,.974026,.467532,0,0,.39
350524,1971,1,.553648,0,0,.39
350524,1972,.9948718,.548718,0,0,.39
350524,1973,.9955947,.550661,0,0,.39
350524,1974,1,.45082,0,0,.39
350524,1975,.984127,.444444,0,0,.39
350524,1976,1,.54023,0,0,.39
350524,1977,1,.483271,0,0,.39
350524,1978,.9916318,.527197,0,0,.39
350524,1979,1,.53617,0,0,.39
350524,1980,1,.494118,0,0,.39
350524,1981,.9925373,.455224,0,0,.39
350524,1982,1,.48,0,0,.39
350524,1983,1,.505455,0,0,.39
350524,1984,1,.492424,0,0,.39
350524,1985,1,.542169,0,0,.39
350524,1986,1,.435424,0,0,.39
350524,1987,1,.462783,0,0,.39
350524,1988,1,.477848,0,0,.39
350524,1989,1,.443709,0,0,.39
350524,1990,.9930556,.326389,0,0,.39
350525,1962,.9932886,.409396,0,0,.29
350525,1963,1,.414063,0,0,.29
350525,1964,.9918699,.341463,0,0,.29
350525,1965,1,.370861,0,0,.29
350525,1966,1,.44,0,0,.29
350525,1967,1,.408696,0,0,.29
350525,1968,1,.426667,0,0,.29
350525,1969,1,.490909,0,0,.29
350525,1970,1,.527778,0,0,.29
350525,1971,1,.492424,0,0,.29
350525,1972,.9920635,.492063,0,0,.29
350525,1973,1,.471338,0,0,.29
350525,1974,.9913043,.469565,0,0,.29
350525,1975,1,.404494,0,0,.29
350525,1976,1,.44186,0,0,.29
350525,1977,1,.470588,0,0,.29
350525,1978,.9940829,.514793,0,0,.29
350525,1979,1,.454545,0,0,.29
350525,1980,.9918033,.47541,0,0,.29
350525,1981,1,.509091,0,0,.29
350525,1982,.9941176,.576471,0,0,.29
350525,1983,1,.470199,0,0,.29
350525,1984,.9944444,.544444,0,0,.29
350525,1985,1,.491429,0,0,.29
350525,1986,.9950249,.522388,0,0,.29
350525,1987,1,.535211,0,0,.29
350525,1988,.9940476,.517857,0,0,.29
350525,1989,1,.507109,0,0,.29
350525,1990,1,.57732,0,0,.29
350526,1962,1,.509091,0,0,.48
350526,1963,1,.536585,0,0,.48
350526,1964,1,.474576,0,0,.48
350526,1965,1,.476744,0,0,.48
350526,1966,1,.571429,0,0,.48
350526,1967,1,.56338,0,0,.48
350526,1968,.9871795,.564103,0,0,.48
350526,1969,1,.45,0,0,.48
350526,1970,1,.52,0,0,.48
350526,1971,1,.504132,0,0,.48
350526,1972,.9902912,.495146,0,0,.48
350526,1973,1,.453704,0,0,.48
350526,1974,1,.47,0,0,.48
350526,1975,.9666666,.633333,0,0,.48
350526,1976,1,.305556,0,0,.48
350526,1977,1,.410714,0,0,.48
350526,1978,1,.494505,0,0,.48
350526,1979,1,.53271,0,0,.48
350526,1980,1,.584615,0,0,.48
350526,1981,1,.547619,0,0,.48
350526,1982,1,.473282,0,0,.48
350526,1983,1,.515789,0,0,.48
350526,1984,.9907407,.5,0,0,.48
350526,1985,1,.464286,0,0,.48
350526,1986,.9892473,.548387,0,0,.48
350526,1987,1,.508929,0,0,.48
350526,1988,.989899,.555556,0,0,.48
350526,1989,.9915254,.432203,0,0,.48
350526,1990,1,.589744,0,0,.48
350580,1962,1,.4875,0,0,0
350580,1963,1,.453846,0,0,0
350580,1964,1,.416667,0,0,0
350580,1965,1,.443548,0,0,0
350580,1966,1,.524752,0,0,0
350580,1967,1,.387755,0,0,0
350580,1968,1,.545455,0,0,0
350580,1969,1,.474747,0,0,0
350580,1970,1,.526316,0,0,0
350580,1971,1,.561224,0,0,0
350580,1972,1,.511628,0,0,0
350580,1973,1,.555556,0,0,0
350580,1974,1,.494845,0,0,0
350580,1975,1,.462687,0,0,0
350580,1976,1,.48,0,0,0
350580,1977,1,.511111,0,0,0
350580,1978,1,.462366,0,0,0
350580,1979,1,.424658,0,0,0
350580,1980,1,.568965,0,0,0
350580,1981,1,.440476,0,0,0
350580,1982,1,.465347,0,0,0
350580,1983,1,.571429,0,0,0
350580,1984,1,.468468,0,0,0
350580,1985,1,.459459,0,0,0
350580,1986,1,.457364,0,0,0
350580,1987,1,.603306,0,0,0
350580,1988,1,.598684,0,0,0
350580,1989,1,.536765,0,0,0
350580,1990,1,.603774,0,0,0
350602,1962,1,.516129,0,0,1.16
350602,1963,1,.525,0,0,1.16
350602,1964,1,.575758,0,0,1.16
350602,1965,.9803922,.509804,0,0,1.16
350602,1966,.972973,.675676,0,0,1.16
350602,1967,1,.433333,0,0,1.16
350602,1968,1,.5,0,0,1.16
350602,1969,1,.40625,0,0,1.16
350602,1970,1,.540541,0,0,1.16
350602,1971,1,.560976,0,0,1.16
350602,1972,1,.461538,0,0,1.16
350602,1973,1,.47619,0,0,1.16
350602,1974,1,.409091,0,0,1.16
350602,1975,1,.5,0,0,1.16
350602,1976,1,.5,0,0,1.16
350602,1977,1,.482759,0,0,1.16
350602,1978,1,.545455,0,0,1.16
350602,1979,1,.423077,0,0,1.16
350602,1980,1,.619048,0,0,1.16
350602,1981,1,.566667,0,0,1.16
350602,1982,1,.545455,0,0,1.16
350602,1983,1,.666667,0,0,1.16
350602,1984,1,.689655,0,0,1.16
350602,1985,1,.473684,0,0,1.16
350602,1986,1,.575,0,0,1.16
350602,1987,1,.52,0,0,1.16
350602,1988,1,.548387,0,0,1.16
350602,1989,1,.574468,0,0,1.16
350602,1990,1,.555556,0,0,1.16
350621,1962,1,.474026,0,0,0
350621,1963,1,.532934,0,0,0
350621,1964,1,.5,0,0,0
350621,1965,1,.546512,0,0,0
350621,1966,1,.48855,0,0,0
350621,1967,1,.532374,0,0,0
350621,1968,.9947917,.46875,0,0,0
350621,1969,1,.544304,0,0,0
350621,1970,1,.386555,0,0,0
350621,1971,1,.541872,0,0,0
350621,1972,1,.440298,0,0,0
350621,1973,1,.519084,0,0,0
350621,1974,1,.472,0,0,0
350621,1975,1,.447059,0,0,0
350621,1976,1,.51,0,0,0
350621,1977,1,.560345,0,0,0
350621,1978,1,.564286,0,0,0
350621,1979,1,.464,0,0,0
350621,1980,1,.464912,0,0,0
350621,1981,1,.574324,0,0,0
350621,1982,1,.572414,0,0,0
350621,1983,1,.550336,0,0,0
350621,1984,1,.553333,0,0,0
350621,1985,1,.572327,0,0,0
350621,1986,1,.604167,0,0,0
350621,1987,1,.607143,0,0,0
350621,1988,1,.52027,0,0,0
350621,1989,1,.521739,0,0,0
350621,1990,1,.518072,0,0,0
350622,1962,1,.515152,0,0,.52
350622,1963,1,.521127,0,0,.52
350622,1964,1,.54902,0,0,.52
350622,1965,1,.426829,0,0,.52
350622,1966,1,.333333,0,0,.52
350622,1967,1,.485714,0,0,.52
350622,1968,1,.375,0,0,.52
350622,1969,1,.494382,0,0,.52
350622,1970,1,.583333,0,0,.52
350622,1971,1,.597222,0,0,.52
350622,1972,1,.540816,0,0,.52
350622,1973,1,.442857,0,0,.52
350622,1974,1,.494737,0,0,.52
350622,1975,1,.432432,0,0,.52
350622,1976,1,.54,0,0,.52
350622,1977,1,.539326,0,0,.52
350622,1978,1,.506849,0,0,.52
350622,1979,1,.516129,0,0,.52
350622,1980,1,.548387,0,0,.52
350622,1981,1,.541667,0,0,.52
350622,1982,1,.394366,0,0,.52
350622,1983,1,.533333,0,0,.52
350622,1984,1,.5,0,0,.52
350622,1985,1,.565217,0,0,.52
350622,1986,1,.606061,0,0,.52
350622,1987,1,.393939,0,0,.52
350622,1988,1,.39759,0,0,.52
350622,1989,1,.488372,0,0,.52
350622,1990,1,.5,0,0,.52
350623,1962,.8,.413333,0,0,.82
350623,1963,.8469388,.622449,0,0,.82
350623,1964,.8648649,.581081,0,0,.82
350623,1965,.8823529,.529412,0,0,.82
350623,1966,.8888889,.545455,0,0,.82
350623,1967,.8795181,.46988,0,0,.82
350623,1968,.862069,.5,0,0,.82
350623,1969,.8503937,.472441,0,0,.82
350623,1970,.9047619,.47619,0,0,.82
350623,1971,.8455882,.507353,0,0,.82
350623,1972,.8632479,.589744,0,0,.82
350623,1973,.8495575,.504425,0,0,.82
350623,1974,.8214286,.5,0,0,.82
350623,1975,.7931035,.603448,0,0,.82
350623,1976,.8644068,.457627,0,0,.82
350623,1977,.8333333,.541667,0,0,.82
350623,1978,.8571429,.5,0,0,.82
350623,1979,.7428572,.409524,0,0,.82
350623,1980,.8441558,.519481,0,0,.82
350623,1981,.8023256,.476744,0,0,.82
350623,1982,.8108108,.445946,0,0,.82
350623,1983,.7788461,.576923,0,0,.82
350623,1984,.825,.4625,0,0,.82
350623,1985,.8235294,.364706,0,0,.82
350623,1986,.8450704,.535211,0,0,.82
350623,1987,.8085107,.5,0,0,.82
350623,1988,.8023256,.534884,0,0,.82
350623,1989,.78,.49,0,0,.82
350623,1990,.82,.54,0,0,.82
350624,1962,1,.423913,0,0,.56
350624,1963,1,.455172,0,0,.56
350624,1964,1,.5,0,0,.56
350624,1965,1,.589552,0,0,.56
350624,1966,1,.466102,0,0,.56
350624,1967,1,.459259,0,0,.56
350624,1968,1,.535948,0,0,.56
350624,1969,1,.484127,0,0,.56
350624,1970,1,.524272,0,0,.56
350624,1971,1,.503497,0,0,.56
350624,1972,1,.470149,0,0,.56
350624,1973,1,.519084,0,0,.56
350624,1974,1,.461538,0,0,.56
350624,1975,1,.424658,0,0,.56
350624,1976,1,.568807,0,0,.56
350624,1977,1,.529412,0,0,.56
350624,1978,1,.572414,0,0,.56
350624,1979,1,.533835,0,0,.56
350624,1980,1,.5625,0,0,.56
350624,1981,1,.448485,0,0,.56
350624,1982,1,.488764,0,0,.56
350624,1983,1,.5,0,0,.56
350624,1984,1,.54386,0,0,.56
350624,1985,1,.536313,0,0,.56
350624,1986,1,.497355,0,0,.56
350624,1987,1,.612903,0,0,.56
350624,1988,1,.613445,0,0,.56
350624,1989,1,.651613,0,0,.56
350624,1990,1,.580645,0,0,.56
350625,1962,1,.833333,0,0,.9599999
350625,1963,1,.625,0,0,.9599999
350625,1964,1,.625,0,0,.9599999
350625,1965,1,.555556,0,0,.9599999
350625,1966,1,.642857,0,0,.9599999
350625,1967,1,.714286,0,0,.9599999
350625,1968,1,.625,0,0,.9599999
350625,1969,1,.5,0,0,.9599999
350625,1970,.75,.25,0,0,.9599999
350625,1971,1,.5,0,0,.9599999
350625,1972,1,.461538,0,0,.9599999
350625,1973,1,.25,0,0,.9599999
350625,1974,1,.666667,0,0,.9599999
350625,1975,1,1,0,0,.9599999
350625,1976,.8,.6,0,0,.9599999
350625,1977,1,.625,0,0,.9599999
350625,1978,1,.555556,0,0,.9599999
350625,1979,1,.5,0,0,.9599999
350625,1980,1,.5,0,0,.9599999
350625,1981,1,.5,0,0,.9599999
350625,1982,1,.583333,0,0,.9599999
350625,1983,1,.571429,0,0,.9599999
350625,1984,1,.25,0,0,.9599999
350625,1985,1,.7,0,0,.9599999
350625,1986,1,.375,0,0,.9599999
350625,1987,1,.333333,0,0,.9599999
350625,1988,1,.166667,0,0,.9599999
350625,1989,1,.8,0,0,.9599999
350625,1990,1,.4,0,0,.9599999
350627,1962,.9757576,.521212,0,0,.9399999
350627,1963,.9798995,.517588,0,0,.9399999
350627,1964,.9931973,.489796,0,0,.9399999
350627,1965,.9880239,.526946,0,0,.9399999
350627,1966,.9840425,.510638,0,0,.9399999
350627,1967,.9627329,.503106,0,0,.9399999
350627,1968,.9613259,.497238,0,0,.9399999
350627,1969,.9796954,.527919,0,0,.9399999
350627,1970,.981982,.513514,0,0,.9399999
350627,1971,.9638009,.524887,0,0,.9399999
350627,1972,.9580838,.491018,0,0,.9399999
350627,1973,.9543147,.553299,0,0,.9399999
350627,1974,.9605263,.519737,0,0,.9399999
350627,1975,.9550562,.505618,0,0,.9399999
350627,1976,.9722222,.462963,0,0,.9399999
350627,1977,.9384615,.484615,0,0,.9399999
350627,1978,.9830508,.576271,0,0,.9399999
350627,1979,.9803922,.5,0,0,.9399999
350627,1980,.9615384,.5,0,0,.9399999
350627,1981,.953125,.554688,0,0,.9399999
350627,1982,.9746835,.525316,0,0,.9399999
350627,1983,.9520958,.51497,0,0,.9399999
350627,1984,.9726027,.452055,0,0,.9399999
350627,1985,.9731544,.57047,0,0,.9399999
350627,1986,.9512195,.528455,0,0,.9399999
350627,1987,.9772727,.583333,0,0,.9399999
350627,1988,.9855072,.528986,0,0,.9399999
350627,1989,.9545454,.465909,0,0,.9399999
350627,1990,1,.5,0,0,.9399999
350628,1962,1,.541667,0,0,.46
350628,1963,1,.5,0,0,.46
350628,1964,1,.438776,0,0,.46
350628,1965,1,.455446,0,0,.46
350628,1966,1,.448276,0,0,.46
350628,1967,.9916667,.525,0,0,.46
350628,1968,.9928572,.528571,0,0,.46
350628,1969,1,.524194,0,0,.46
350628,1970,1,.370787,0,0,.46
350628,1971,.9932886,.530201,0,0,.46
350628,1972,1,.533333,0,0,.46
350628,1973,1,.540373,0,0,.46
350628,1974,1,.537415,0,0,.46
350628,1975,1,.5,0,0,.46
350628,1976,1,.353659,0,0,.46
350628,1977,1,.484127,0,0,.46
350628,1978,1,.586777,0,0,.46
350628,1979,1,.528571,0,0,.46
350628,1980,1,.54918,0,0,.46
350628,1981,1,.572327,0,0,.46
350628,1982,1,.55814,0,0,.46
350628,1983,1,.573529,0,0,.46
350628,1984,1,.575758,0,0,.46
350628,1985,1,.504202,0,0,.46
350628,1986,.992126,.614173,0,0,.46
350628,1987,1,.592105,0,0,.46
350628,1988,.9913043,.582609,0,0,.46
350628,1989,1,.591667,0,0,.46
350628,1990,1,.693878,0,0,.46
350629,1962,1,.458333,0,0,.88
350629,1963,1,.571429,0,0,.88
350629,1964,1,.318182,0,0,.88
350629,1965,.9655172,.586207,0,0,.88
350629,1966,1,.566667,0,0,.88
350629,1967,1,.714286,0,0,.88
350629,1968,1,.484848,0,0,.88
350629,1969,1,.378378,0,0,.88
350629,1970,1,.461538,0,0,.88
350629,1971,1,.529412,0,0,.88
350629,1972,1,.470588,0,0,.88
350629,1973,1,.542857,0,0,.88
350629,1974,1,.34375,0,0,.88
350629,1975,1,.416667,0,0,.88
350629,1976,1,.333333,0,0,.88
350629,1977,1,.347826,0,0,.88
350629,1978,1,.541667,0,0,.88
350629,1979,1,.526316,0,0,.88
350629,1980,1,.625,0,0,.88
